@relation InstanceResultListener

@attribute Key_Dataset {FAS}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.trees.RandomForest,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,1116839470751428698,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 410\nSize of the tree: 776\n','Number of leaves: 369\nSize of the tree: 705\n','Number of leaves: 399\nSize of the tree: 765\n','Number of leaves: 455\nSize of the tree: 869\n','Number of leaves: 384\nSize of the tree: 736\n','Number of leaves: 409\nSize of the tree: 783\n','Number of leaves: 384\nSize of the tree: 733\n','Number of leaves: 417\nSize of the tree: 796\n','Number of leaves: 412\nSize of the tree: 791\n','Number of leaves: 403\nSize of the tree: 772\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
FAS,1,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6054,672,481,191,0,71.577381,28.422619,0,0.540161,0.304894,0.395912,72.200274,86.165107,1014.564467,63856.582013,-62842.017546,1.509769,95.024676,-93.514907,391.030524,0.581891,38.541713,0.81759,251,0.241096,88,0.758904,277,0.18241,56,0.740413,0.81759,0.77709,0.574365,0.789211,0.695333,0.715774,0.180209,0.819791,0.284226,0.715321,0.715774,0.709388,0.547693,0.791852,0.628033,0.682113,0.715774,0.997,0,1,0,1000,0,13431,1340613,151191,91.220238,66.666667,?,?,?,?,?
FAS,1,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6054,672,491,181,0,73.065476,26.934524,0,0.563564,0.29828,0.387469,70.634107,84.327687,1014.564467,53122.431638,-52107.867171,1.509769,79.051238,-77.541469,404.864357,0.602477,39.905237,0.837134,257,0.219178,80,0.780822,285,0.162866,50,0.762611,0.837134,0.798137,0.615652,0.820133,0.723013,0.730655,0.170681,0.829319,0.269345,0.73286,0.730655,0.723416,0.573849,0.809067,0.644278,0.694318,0.730655,1.038,0.001,1.03125,0,1031.25,0,13431,1340613,151191,92.708333,66.666667,?,?,?,?,?
FAS,1,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20251128.1424,6054,672,485,187,0,72.172619,27.827381,0,0.547804,0.301918,0.391854,71.495499,85.281964,1014.564467,57419.091788,-56404.527321,1.509769,85.445077,-83.935309,396.498635,0.590028,39.080674,0.840391,258,0.213699,78,0.786301,287,0.159609,49,0.767857,0.840391,0.802488,0.624354,0.821878,0.727513,0.721726,0.17564,0.82436,0.278274,0.727263,0.721726,0.712484,0.561991,0.802876,0.637779,0.67862,0.721726,1.054,0,1.0625,0,1062.5,0,13431,1340613,151191,92.113095,66.765873,?,?,?,?,?
FAS,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1424,6053,673,497,176,0,73.84844,26.15156,0,0.580564,0.194026,0.367133,45.94413,79.897485,1016.104818,957.634121,58.470697,1.509814,1.422933,0.086881,589.662397,0.87617,58.031651,0.775244,238,0.177596,65,0.822404,301,0.224756,69,0.785479,0.775244,0.780328,0.59832,0.856989,0.828958,0.738484,0.162009,0.837991,0.261516,0.752021,0.738484,0.735771,0.589304,0.856311,0.773426,0.718667,0.738484,9.005,0.002,8.984375,0.015625,8984.375,15.625,37168,1340392,151412,87.667162,52.798415,?,?,?,?,?
FAS,1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1424,6053,673,486,187,0,72.213967,27.786033,0,0.560483,0.209225,0.373258,49.542959,81.230546,1016.104818,985.679843,30.424975,1.509814,1.464606,0.045208,565.138837,0.839731,55.618163,0.81759,251,0.237705,87,0.762295,279,0.18241,56,0.742604,0.81759,0.778295,0.577658,0.855503,0.80142,0.72214,0.161453,0.838547,0.27786,0.729213,0.72214,0.720968,0.567109,0.857659,0.761122,0.702878,0.72214,8.963,0.002,8.953125,0.015625,8953.125,15.625,37168,1340392,151412,90.936107,55.720654,?,?,?,?,?
FAS,1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1424,6053,673,515,158,0,76.523031,23.476969,0,0.623073,0.190011,0.350409,44.993322,76.258069,1016.104818,959.892162,56.212656,1.509814,1.426289,0.083525,610.346601,0.906904,60.067287,0.830619,255,0.213115,78,0.786885,288,0.169381,52,0.765766,0.830619,0.796875,0.61516,0.879879,0.836328,0.76523,0.150268,0.849732,0.23477,0.765922,0.76523,0.762923,0.624619,0.865214,0.785305,0.74846,0.76523,8.93,0.001,8.921875,0,8921.875,0,37168,1340392,151412,91.381872,62.407132,?,?,?,?,?
FAS,1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6053,673,529,144,0,78.603269,21.396731,0,0.656731,0.179478,0.335464,42.509028,73.02493,1015.696213,750.429003,265.26721,1.509207,1.115051,0.394156,632.709925,0.940134,62.293225,0.86039,265,0.189041,69,0.810959,296,0.13961,43,0.793413,0.86039,0.825545,0.668955,0.89686,0.870117,0.786033,0.136207,0.863793,0.213967,0.786508,0.786033,0.784106,0.65928,0.88263,0.818601,0.771127,0.786033,8.978,0.001,8.96875,0,8968.75,0,37168,1340392,151412,91.381872,57.94948,?,?,?,?,?
FAS,1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6053,673,508,165,0,75.482912,24.517088,0,0.61126,0.188011,0.353017,44.506434,76.799534,1016.890105,898.660069,118.230037,1.510981,1.335305,0.175676,602.154463,0.894732,59.215294,0.807818,248,0.161202,59,0.838798,307,0.192182,59,0.807818,0.807818,0.807818,0.646615,0.89031,0.861349,0.754829,0.138895,0.861105,0.245171,0.752827,0.754829,0.753143,0.617452,0.878098,0.807951,0.727562,0.754829,8.939,0.001,8.953125,0,8953.125,0,37168,1340392,151412,91.084695,55.819713,?,?,?,?,?
FAS,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6053,673,500,173,0,74.294205,25.705795,0,0.594587,0.200371,0.358359,47.432174,77.961619,1016.890105,906.88939,110.000716,1.510981,1.347533,0.163448,590.430627,0.877311,58.062383,0.788274,242,0.163934,60,0.836066,306,0.211726,65,0.801325,0.788274,0.794745,0.62523,0.86944,0.829673,0.742942,0.143962,0.856038,0.257058,0.743245,0.742942,0.74298,0.598726,0.862914,0.785235,0.723618,0.742942,8.908,0.001,8.90625,0,8906.25,0,37168,1340392,151412,90.044577,59.534423,?,?,?,?,?
FAS,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6054,672,518,154,0,77.083333,22.916667,0,0.631933,0.18396,0.349345,43.562627,76.030567,1014.564467,932.309672,82.254796,1.509769,1.387366,0.122403,614.659666,0.914672,60.583599,0.843648,259,0.194521,71,0.805479,294,0.156352,48,0.784848,0.843648,0.813187,0.646808,0.869502,0.821289,0.770833,0.145795,0.854205,0.229167,0.772898,0.770833,0.76866,0.635346,0.868884,0.800658,0.754641,0.770833,8.958,0.001,8.953125,0.015625,8953.125,15.625,37168,1340613,151191,90.327381,56.944444,?,?,?,?,?
FAS,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6054,672,520,152,0,77.380952,22.619048,0,0.631199,0.20052,0.338196,47.483987,73.604048,1014.564467,679.461016,335.103451,1.509769,1.011103,0.498666,587.573557,0.874365,57.913871,0.895765,275,0.260274,95,0.739726,270,0.104235,32,0.743243,0.895765,0.812408,0.636387,0.886002,0.847402,0.77381,0.157611,0.842389,0.22619,0.781961,0.77381,0.768729,0.640103,0.884492,0.816405,0.75132,0.77381,8.953,0.001,8.953125,0,8953.125,0,37168,1340613,151191,93.75,64.781746,?,?,?,?,?
FAS,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6054,672,519,153,0,77.232143,22.767857,0,0.639445,0.187467,0.336247,44.393031,73.179754,1014.564467,689.357748,325.20672,1.509769,1.02583,0.483939,619.341844,0.92164,61.045095,0.778502,239,0.112329,41,0.887671,324,0.221498,68,0.853571,0.778502,0.81431,0.673101,0.896131,0.884887,0.772321,0.128806,0.871194,0.227679,0.782054,0.772321,0.771,0.649,0.892517,0.829879,0.752431,0.772321,8.955,0.001,8.953125,0,8953.125,0,37168,1340613,151191,93.75,63.44246,?,?,?,?,?
FAS,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20251128.1425,6054,672,530,142,0,78.869048,21.130952,0,0.659356,0.178294,0.33876,42.220852,73.726846,1014.564467,819.143778,195.420689,1.509769,1.218964,0.290805,627.783945,0.934202,61.877186,0.863192,265,0.194521,71,0.805479,294,0.136808,42,0.78869,0.863192,0.824261,0.666176,0.885155,0.835724,0.78869,0.138894,0.861106,0.21131,0.793389,0.78869,0.786136,0.663513,0.879796,0.798708,0.772941,0.78869,8.967,0.001,8.96875,0,8968.75,0,37168,1340613,151191,91.220238,58.630952,?,?,?,?,?
